Country,Continent,Date,Cases
Denmark,Europe,4/25/2020,187
Denmark,Europe,4/26/2020,187
Denmark,Europe,4/27/2020,187
Denmark,Europe,4/28/2020,187
Denmark,Europe,4/29/2020,187
Denmark,Europe,4/30/2020,187
Denmark,Europe,5/1/2020,187
Denmark,Europe,5/2/2020,187
Denmark,Europe,5/3/2020,187
Denmark,Europe,5/4/2020,187
Denmark,Europe,5/5/2020,187
Denmark,Europe,5/6/2020,187
Denmark,Europe,5/7/2020,187
Denmark,Europe,5/8/2020,187
Denmark,Europe,5/9/2020,187
Denmark,Europe,5/10/2020,187
Denmark,Europe,5/11/2020,187
Denmark,Europe,5/12/2020,187
Denmark,Europe,5/13/2020,187
Denmark,Europe,5/14/2020,187
Denmark,Europe,5/15/2020,187
Denmark,Europe,5/16/2020,187
Denmark,Europe,5/17/2020,187
Denmark,Europe,5/18/2020,187
Denmark,Europe,5/19/2020,187
Denmark,Europe,5/20/2020,187
Denmark,Europe,5/21/2020,187
Denmark,Europe,5/22/2020,187
Denmark,Europe,5/23/2020,187
Denmark,Europe,5/24/2020,187
Denmark,Europe,5/25/2020,187
Denmark,Europe,5/26/2020,187
Denmark,Europe,5/27/2020,187
Denmark,Europe,5/28/2020,187
Denmark,Europe,5/29/2020,187
Denmark,Europe,5/30/2020,187
Denmark,Europe,5/31/2020,187
Denmark,Europe,6/1/2020,187
Denmark,Europe,6/2/2020,187
Denmark,Europe,6/3/2020,187
Denmark,Europe,6/4/2020,187
Denmark,Europe,6/5/2020,187
Denmark,Europe,6/6/2020,187
Denmark,Europe,6/7/2020,187
Denmark,Europe,6/8/2020,187
Denmark,Europe,6/9/2020,187
Denmark,Europe,6/10/2020,187
Denmark,Europe,6/11/2020,187
Denmark,Europe,6/12/2020,187
Denmark,Europe,6/13/2020,187
Denmark,Europe,6/14/2020,187
Denmark,Europe,6/15/2020,187
Denmark,Europe,6/16/2020,187
Denmark,Europe,6/17/2020,187
Denmark,Europe,6/18/2020,187
Denmark,Europe,6/19/2020,187
Denmark,Europe,6/20/2020,187
Denmark,Europe,6/21/2020,187
Denmark,Europe,6/22/2020,187
Denmark,Europe,6/23/2020,187
Denmark,Europe,6/24/2020,187
Denmark,Europe,6/25/2020,187
Denmark,Europe,6/26/2020,187
Denmark,Europe,6/27/2020,187
Denmark,Europe,6/28/2020,187
Denmark,Europe,6/29/2020,187
Denmark,Europe,6/30/2020,187
Denmark,Europe,7/1/2020,187
Denmark,Europe,7/2/2020,187
Denmark,Europe,7/3/2020,187
Denmark,Europe,7/4/2020,187
Denmark,Europe,7/5/2020,188
Denmark,Europe,7/6/2020,188
Denmark,Europe,7/7/2020,188
Denmark,Europe,7/8/2020,188
Denmark,Europe,7/9/2020,188
Denmark,Europe,7/10/2020,188
Denmark,Europe,7/11/2020,188
Denmark,Europe,7/12/2020,188
Denmark,Europe,7/13/2020,188
Denmark,Europe,7/14/2020,188
Denmark,Europe,7/15/2020,188
Denmark,Europe,7/16/2020,188
Denmark,Europe,7/17/2020,188
Denmark,Europe,7/18/2020,188
Denmark,Europe,7/19/2020,191
Denmark,Europe,7/20/2020,191
Denmark,Europe,7/21/2020,191
Denmark,Europe,7/22/2020,191
Denmark,Europe,7/23/2020,191
Denmark,Europe,7/24/2020,191
Denmark,Europe,7/25/2020,192
Denmark,Europe,7/26/2020,214
Denmark,Europe,7/27/2020,214
Denmark,Europe,7/28/2020,220
Denmark,Europe,7/29/2020,220
Denmark,Europe,7/30/2020,225
Denmark,Europe,7/31/2020,225
Denmark,Europe,8/1/2020,225
Denmark,Europe,8/2/2020,225
Denmark,Europe,8/3/2020,225
Denmark,Europe,8/4/2020,227
Denmark,Europe,8/5/2020,241
Denmark,Europe,8/6/2020,266
Denmark,Europe,8/7/2020,291
Denmark,Europe,8/8/2020,295
Denmark,Europe,8/9/2020,303
Denmark,Europe,8/10/2020,306
Denmark,Europe,8/11/2020,318
Denmark,Europe,8/12/2020,339
Denmark,Europe,8/13/2020,362
Denmark,Europe,8/14/2020,365
Denmark,Europe,8/15/2020,370
Denmark,Europe,8/16/2020,372
Denmark,Europe,8/17/2020,373
Denmark,Europe,8/18/2020,377
Denmark,Europe,8/19/2020,382
Denmark,Europe,8/20/2020,383
Denmark,Europe,8/21/2020,384
Denmark,Europe,8/22/2020,384
Denmark,Europe,8/23/2020,384
Denmark,Europe,8/24/2020,410
Denmark,Europe,8/25/2020,411
Denmark,Europe,8/26/2020,411
Denmark,Europe,8/27/2020,411
Denmark,Europe,8/28/2020,411
Denmark,Europe,8/29/2020,411
Denmark,Europe,8/30/2020,411
Denmark,Europe,8/31/2020,411
Denmark,Europe,9/1/2020,411
Denmark,Europe,9/2/2020,411
Denmark,Europe,9/3/2020,412
Denmark,Europe,9/4/2020,413
Denmark,Europe,9/5/2020,413
Denmark,Europe,9/6/2020,413
Denmark,Europe,9/7/2020,413
Denmark,Europe,9/8/2020,414
Denmark,Europe,9/9/2020,415
Denmark,Europe,9/10/2020,415
Denmark,Europe,9/11/2020,416
Denmark,Europe,9/12/2020,418
Denmark,Europe,9/13/2020,423
Denmark,Europe,9/14/2020,423
Denmark,Europe,9/15/2020,428
Denmark,Europe,9/16/2020,428
Denmark,Europe,9/17/2020,429
Denmark,Europe,9/18/2020,430
Denmark,Europe,9/19/2020,431
Denmark,Europe,9/20/2020,434
Denmark,Europe,9/21/2020,437
Denmark,Europe,9/22/2020,448
Denmark,Europe,9/23/2020,451
Denmark,Europe,1/22/2020,0
Denmark,Europe,1/23/2020,0
Denmark,Europe,1/24/2020,0
Denmark,Europe,1/25/2020,0
Denmark,Europe,1/26/2020,0
Denmark,Europe,1/27/2020,0
Denmark,Europe,1/28/2020,0
Denmark,Europe,1/29/2020,0
Denmark,Europe,1/30/2020,0
Denmark,Europe,1/31/2020,0
Denmark,Europe,2/1/2020,0
Denmark,Europe,2/2/2020,0
Denmark,Europe,2/3/2020,0
Denmark,Europe,2/4/2020,0
Denmark,Europe,2/5/2020,0
Denmark,Europe,2/6/2020,0
Denmark,Europe,2/7/2020,0
Denmark,Europe,2/8/2020,0
Denmark,Europe,2/9/2020,0
Denmark,Europe,2/10/2020,0
Denmark,Europe,2/11/2020,0
Denmark,Europe,2/12/2020,0
Denmark,Europe,2/13/2020,0
Denmark,Europe,2/14/2020,0
Denmark,Europe,2/15/2020,0
Denmark,Europe,2/16/2020,0
Denmark,Europe,2/17/2020,0
Denmark,Europe,2/18/2020,0
Denmark,Europe,2/19/2020,0
Denmark,Europe,2/20/2020,0
Denmark,Europe,2/21/2020,0
Denmark,Europe,2/22/2020,0
Denmark,Europe,2/23/2020,0
Denmark,Europe,2/24/2020,0
Denmark,Europe,2/25/2020,0
Denmark,Europe,2/26/2020,0
Denmark,Europe,2/27/2020,0
Denmark,Europe,2/28/2020,0
Denmark,Europe,2/29/2020,0
Denmark,Europe,3/1/2020,0
Denmark,Europe,3/2/2020,0
Denmark,Europe,3/3/2020,0
Denmark,Europe,3/4/2020,0
Denmark,Europe,3/5/2020,0
Denmark,Europe,3/6/2020,0
Denmark,Europe,3/7/2020,0
Denmark,Europe,3/8/2020,0
Denmark,Europe,3/9/2020,0
Denmark,Europe,3/10/2020,0
Denmark,Europe,3/11/2020,0
Denmark,Europe,3/12/2020,0
Denmark,Europe,3/13/2020,0
Denmark,Europe,3/14/2020,0
Denmark,Europe,3/15/2020,0
Denmark,Europe,3/16/2020,1
Denmark,Europe,3/17/2020,1
Denmark,Europe,3/18/2020,1
Denmark,Europe,3/19/2020,2
Denmark,Europe,3/20/2020,2
Denmark,Europe,3/21/2020,2
Denmark,Europe,3/22/2020,4
Denmark,Europe,3/23/2020,4
Denmark,Europe,3/24/2020,5
Denmark,Europe,3/25/2020,6
Denmark,Europe,3/26/2020,6
Denmark,Europe,3/27/2020,10
Denmark,Europe,3/28/2020,10
Denmark,Europe,3/29/2020,10
Denmark,Europe,3/30/2020,10
Denmark,Europe,3/31/2020,10
Denmark,Europe,4/1/2020,10
Denmark,Europe,4/2/2020,10
Denmark,Europe,4/3/2020,10
Denmark,Europe,4/4/2020,11
Denmark,Europe,4/5/2020,11
Denmark,Europe,4/6/2020,11
Denmark,Europe,4/7/2020,11
Denmark,Europe,4/8/2020,11
Denmark,Europe,4/9/2020,11
Denmark,Europe,4/10/2020,11
Denmark,Europe,4/11/2020,11
Denmark,Europe,4/12/2020,11
Denmark,Europe,4/13/2020,11
Denmark,Europe,4/14/2020,11
Denmark,Europe,4/15/2020,11
Denmark,Europe,4/16/2020,11
Denmark,Europe,4/17/2020,11
Denmark,Europe,4/18/2020,11
Denmark,Europe,4/19/2020,11
Denmark,Europe,4/20/2020,11
Denmark,Europe,4/21/2020,11
Denmark,Europe,4/22/2020,11
Denmark,Europe,4/23/2020,11
Denmark,Europe,4/24/2020,11
Denmark,Europe,4/25/2020,11
Denmark,Europe,4/26/2020,11
Denmark,Europe,4/27/2020,11
Denmark,Europe,4/28/2020,11
Denmark,Europe,4/29/2020,11
Denmark,Europe,4/30/2020,11
Denmark,Europe,5/1/2020,11
Denmark,Europe,5/2/2020,11
Denmark,Europe,5/3/2020,11
Denmark,Europe,5/4/2020,11
Denmark,Europe,5/5/2020,11
Denmark,Europe,5/6/2020,11
Denmark,Europe,5/7/2020,11
Denmark,Europe,5/8/2020,11
Denmark,Europe,5/9/2020,11
Denmark,Europe,5/10/2020,11
Denmark,Europe,5/11/2020,11
Denmark,Europe,5/12/2020,11
Denmark,Europe,5/13/2020,11
Denmark,Europe,5/14/2020,11
Denmark,Europe,5/15/2020,11
Denmark,Europe,5/16/2020,11
Denmark,Europe,5/17/2020,11
Denmark,Europe,5/18/2020,11
Denmark,Europe,5/19/2020,11
Denmark,Europe,5/20/2020,11
Denmark,Europe,5/21/2020,11
Denmark,Europe,5/22/2020,11
Denmark,Europe,5/23/2020,11
Denmark,Europe,5/24/2020,12
Denmark,Europe,5/25/2020,12
Denmark,Europe,5/26/2020,12
Denmark,Europe,5/27/2020,13
Denmark,Europe,5/28/2020,13
Denmark,Europe,5/29/2020,13
Denmark,Europe,5/30/2020,13
Denmark,Europe,5/31/2020,13
Denmark,Europe,6/1/2020,13
Denmark,Europe,6/2/2020,13
Denmark,Europe,6/3/2020,13
Denmark,Europe,6/4/2020,13
Denmark,Europe,6/5/2020,13
Denmark,Europe,6/6/2020,13
Denmark,Europe,6/7/2020,13
Denmark,Europe,6/8/2020,13
Denmark,Europe,6/9/2020,13
Denmark,Europe,6/10/2020,13
Denmark,Europe,6/11/2020,13
Denmark,Europe,6/12/2020,13
Denmark,Europe,6/13/2020,13
Denmark,Europe,6/14/2020,13
Denmark,Europe,6/15/2020,13
Denmark,Europe,6/16/2020,13
Denmark,Europe,6/17/2020,13
Denmark,Europe,6/18/2020,13
Denmark,Europe,6/19/2020,13
Denmark,Europe,6/20/2020,13
Denmark,Europe,6/21/2020,13
Denmark,Europe,6/22/2020,13
Denmark,Europe,6/23/2020,13
Denmark,Europe,6/24/2020,13
Denmark,Europe,6/25/2020,13
Denmark,Europe,6/26/2020,13
Denmark,Europe,6/27/2020,13
Denmark,Europe,6/28/2020,13
Denmark,Europe,6/29/2020,13
Denmark,Europe,6/30/2020,13
Denmark,Europe,7/1/2020,13
Denmark,Europe,7/2/2020,13
Denmark,Europe,7/3/2020,13
Denmark,Europe,7/4/2020,13
Denmark,Europe,7/5/2020,13
Denmark,Europe,7/6/2020,13
Denmark,Europe,7/7/2020,13
Denmark,Europe,7/8/2020,13
Denmark,Europe,7/9/2020,13
Denmark,Europe,7/10/2020,13
Denmark,Europe,7/11/2020,13
Denmark,Europe,7/12/2020,13
Denmark,Europe,7/13/2020,13
Denmark,Europe,7/14/2020,13
Denmark,Europe,7/15/2020,13
Denmark,Europe,7/16/2020,13
Denmark,Europe,7/17/2020,13
Denmark,Europe,7/18/2020,13
Denmark,Europe,7/19/2020,13
Denmark,Europe,7/20/2020,13
Denmark,Europe,7/21/2020,13
Denmark,Europe,7/22/2020,13
Denmark,Europe,7/23/2020,13
Denmark,Europe,7/24/2020,13
Denmark,Europe,7/25/2020,13
Denmark,Europe,7/26/2020,13
Denmark,Europe,7/27/2020,14
Denmark,Europe,7/28/2020,14
Denmark,Europe,7/29/2020,14
Denmark,Europe,7/30/2020,14
Denmark,Europe,7/31/2020,14
Denmark,Europe,8/1/2020,14
Denmark,Europe,8/2/2020,14
Denmark,Europe,8/3/2020,14
Denmark,Europe,8/4/2020,14
Denmark,Europe,8/5/2020,14
Denmark,Europe,8/6/2020,14
Denmark,Europe,8/7/2020,14
Denmark,Europe,8/8/2020,14
Denmark,Europe,8/9/2020,14
Denmark,Europe,8/10/2020,14
Denmark,Europe,8/11/2020,14
Denmark,Europe,8/12/2020,14
Denmark,Europe,8/13/2020,14
Denmark,Europe,8/14/2020,14
Denmark,Europe,8/15/2020,14
Denmark,Europe,8/16/2020,14
Denmark,Europe,8/17/2020,14
Denmark,Europe,8/18/2020,14
Denmark,Europe,8/19/2020,14
Denmark,Europe,8/20/2020,14
Denmark,Europe,8/21/2020,14
Denmark,Europe,8/22/2020,14
Denmark,Europe,8/23/2020,14
Denmark,Europe,8/24/2020,14
Denmark,Europe,8/25/2020,14
Denmark,Europe,8/26/2020,14
Denmark,Europe,8/27/2020,14
Denmark,Europe,8/28/2020,14
Denmark,Europe,8/29/2020,14
Denmark,Europe,8/30/2020,14
Denmark,Europe,8/31/2020,14
Denmark,Europe,9/1/2020,14
Denmark,Europe,9/2/2020,14
Denmark,Europe,9/3/2020,14
Denmark,Europe,9/4/2020,14
Denmark,Europe,9/5/2020,14
Denmark,Europe,9/6/2020,14
Denmark,Europe,9/7/2020,14
Denmark,Europe,9/8/2020,14
Denmark,Europe,9/9/2020,14
Denmark,Europe,9/10/2020,14
Denmark,Europe,9/11/2020,14
Denmark,Europe,9/12/2020,14
Denmark,Europe,9/13/2020,14
Denmark,Europe,9/14/2020,14
Denmark,Europe,9/15/2020,14
Denmark,Europe,9/16/2020,14
Denmark,Europe,9/17/2020,14
Denmark,Europe,9/18/2020,14
Denmark,Europe,9/19/2020,14
Denmark,Europe,9/20/2020,14
Denmark,Europe,9/21/2020,14
Denmark,Europe,9/22/2020,14
Denmark,Europe,9/23/2020,14
Denmark,Europe,1/22/2020,0
Denmark,Europe,1/23/2020,0
Denmark,Europe,1/24/2020,0
Denmark,Europe,1/25/2020,0
Denmark,Europe,1/26/2020,0
Denmark,Europe,1/27/2020,0
Denmark,Europe,1/28/2020,0
Denmark,Europe,1/29/2020,0
Denmark,Europe,1/30/2020,0
Denmark,Europe,1/31/2020,0
Denmark,Europe,2/1/2020,0
Denmark,Europe,2/2/2020,0
Denmark,Europe,2/3/2020,0
Denmark,Europe,2/4/2020,0
Denmark,Europe,2/5/2020,0
Denmark,Europe,2/6/2020,0
Denmark,Europe,2/7/2020,0
Denmark,Europe,2/8/2020,0
Denmark,Europe,2/9/2020,0
Denmark,Europe,2/10/2020,0
Denmark,Europe,2/11/2020,0
Denmark,Europe,2/12/2020,0
Denmark,Europe,2/13/2020,0
Denmark,Europe,2/14/2020,0
Denmark,Europe,2/15/2020,0
Denmark,Europe,2/16/2020,0
Denmark,Europe,2/17/2020,0
Denmark,Europe,2/18/2020,0
Denmark,Europe,2/19/2020,0
Denmark,Europe,2/20/2020,0
Denmark,Europe,2/21/2020,0
Denmark,Europe,2/22/2020,0
Denmark,Europe,2/23/2020,0
Denmark,Europe,2/24/2020,0
Denmark,Europe,2/25/2020,0
Denmark,Europe,2/26/2020,0
Denmark,Europe,2/27/2020,1
Denmark,Europe,2/28/2020,1
Denmark,Europe,2/29/2020,3
Denmark,Europe,3/1/2020,4
Denmark,Europe,3/2/2020,4
Denmark,Europe,3/3/2020,6
Denmark,Europe,3/4/2020,10
Denmark,Europe,3/5/2020,10
Denmark,Europe,3/6/2020,23
Denmark,Europe,3/7/2020,23
Denmark,Europe,3/8/2020,35
Denmark,Europe,3/9/2020,90
Denmark,Europe,3/10/2020,262
Denmark,Europe,3/11/2020,442
Denmark,Europe,3/12/2020,615
Denmark,Europe,3/13/2020,801
Denmark,Europe,3/14/2020,827
Denmark,Europe,3/15/2020,864
Denmark,Europe,3/16/2020,914
Denmark,Europe,3/17/2020,977
Denmark,Europe,3/18/2020,1057
Denmark,Europe,3/19/2020,1151
Denmark,Europe,3/20/2020,1255
Denmark,Europe,3/21/2020,1326
Denmark,Europe,3/22/2020,1395
Denmark,Europe,3/23/2020,1450
Denmark,Europe,3/24/2020,1591
Denmark,Europe,3/25/2020,1724
Denmark,Europe,3/26/2020,1877
Denmark,Europe,3/27/2020,2046
Denmark,Europe,3/28/2020,2201
Denmark,Europe,3/29/2020,2395
Denmark,Europe,3/30/2020,2577
Denmark,Europe,3/31/2020,2860
Denmark,Europe,4/1/2020,3107
Denmark,Europe,4/2/2020,3386
Denmark,Europe,4/3/2020,3757
Denmark,Europe,4/4/2020,4077
Denmark,Europe,4/5/2020,4369
Denmark,Europe,4/6/2020,4681
Denmark,Europe,4/7/2020,5071
Denmark,Europe,4/8/2020,5402
Denmark,Europe,4/9/2020,5635
Denmark,Europe,4/10/2020,5819
Denmark,Europe,4/11/2020,5996
Denmark,Europe,4/12/2020,6174
Denmark,Europe,4/13/2020,6318
Denmark,Europe,4/14/2020,6511
Denmark,Europe,4/15/2020,6681
Denmark,Europe,4/16/2020,6879
Denmark,Europe,4/17/2020,7073
Denmark,Europe,4/18/2020,7242
Denmark,Europe,4/19/2020,7384
Denmark,Europe,4/20/2020,7515
Denmark,Europe,4/21/2020,7695
Denmark,Europe,4/22/2020,7912
Denmark,Europe,4/23/2020,8073
Denmark,Europe,4/24/2020,8210
Denmark,Europe,4/25/2020,8445
Denmark,Europe,4/26/2020,8575
Denmark,Europe,4/27/2020,8698
Denmark,Europe,4/28/2020,8851
Denmark,Europe,4/29/2020,9008
Denmark,Europe,4/30/2020,9158
Denmark,Europe,5/1/2020,9311
Denmark,Europe,5/2/2020,9407
Denmark,Europe,5/3/2020,9523
Denmark,Europe,5/4/2020,9670
Denmark,Europe,5/5/2020,9821
Denmark,Europe,5/6/2020,9938
Denmark,Europe,5/7/2020,10083
Denmark,Europe,5/8/2020,10218
Denmark,Europe,5/9/2020,10319
Denmark,Europe,5/10/2020,10429
Denmark,Europe,5/11/2020,10513
Denmark,Europe,5/12/2020,10591
Denmark,Europe,5/13/2020,10667
Denmark,Europe,5/14/2020,10713
Denmark,Europe,5/15/2020,10791
Denmark,Europe,5/16/2020,10858
Denmark,Europe,5/17/2020,10927
Denmark,Europe,5/18/2020,10968
Denmark,Europe,5/19/2020,11044
Denmark,Europe,5/20/2020,11117
Denmark,Europe,5/21/2020,11182
Denmark,Europe,5/22/2020,11230
Denmark,Europe,5/23/2020,11289
Denmark,Europe,5/24/2020,11360
Denmark,Europe,5/25/2020,11387
Denmark,Europe,5/26/2020,11428
Denmark,Europe,5/27/2020,11480
Denmark,Europe,5/28/2020,11512
Denmark,Europe,5/29/2020,11593
Denmark,Europe,5/30/2020,11633
Denmark,Europe,5/31/2020,11669
Denmark,Europe,6/1/2020,11699
Denmark,Europe,6/2/2020,11734
Denmark,Europe,6/3/2020,11771
Denmark,Europe,6/4/2020,11811
Denmark,Europe,6/5/2020,11875
Denmark,Europe,6/6/2020,11924
Denmark,Europe,6/7/2020,11948
Denmark,Europe,6/8/2020,11962
Denmark,Europe,6/9/2020,12001
Denmark,Europe,6/10/2020,12016
Denmark,Europe,6/11/2020,12035
Denmark,Europe,6/12/2020,12099
Denmark,Europe,6/13/2020,12139
Denmark,Europe,6/14/2020,12193
Denmark,Europe,6/15/2020,12217
Denmark,Europe,6/16/2020,12250
Denmark,Europe,6/17/2020,12294
Denmark,Europe,6/18/2020,12344
Denmark,Europe,6/19/2020,12391
Denmark,Europe,6/20/2020,12391
Denmark,Europe,6/21/2020,12391
Denmark,Europe,6/22/2020,12527
Denmark,Europe,6/23/2020,12561
Denmark,Europe,6/24/2020,12615
Denmark,Europe,6/25/2020,12636
Denmark,Europe,6/26/2020,12675
Denmark,Europe,6/27/2020,12675
Denmark,Europe,6/28/2020,12675
Denmark,Europe,6/29/2020,12751
Denmark,Europe,6/30/2020,12768
Denmark,Europe,7/1/2020,12794
Denmark,Europe,7/2/2020,12815
Denmark,Europe,7/3/2020,12832
Denmark,Europe,7/4/2020,12832
Denmark,Europe,7/5/2020,12832
Denmark,Europe,7/6/2020,12878
Denmark,Europe,7/7/2020,12888
Denmark,Europe,7/8/2020,12900
Denmark,Europe,7/9/2020,12916
Denmark,Europe,7/10/2020,12946
Denmark,Europe,7/11/2020,12946
Denmark,Europe,7/12/2020,12946
Denmark,Europe,7/13/2020,13037
Denmark,Europe,7/14/2020,13061
Denmark,Europe,7/15/2020,13092
Denmark,Europe,7/16/2020,13124
Denmark,Europe,7/17/2020,13173
Denmark,Europe,7/18/2020,13173
Denmark,Europe,7/19/2020,13173
Denmark,Europe,7/20/2020,13262
Denmark,Europe,7/21/2020,13302
Denmark,Europe,7/22/2020,13350
Denmark,Europe,7/23/2020,13390
Denmark,Europe,7/24/2020,13438
Denmark,Europe,7/25/2020,13438
Denmark,Europe,7/26/2020,13438
Denmark,Europe,7/27/2020,13547
Denmark,Europe,7/28/2020,13577
Denmark,Europe,7/29/2020,13634
Denmark,Europe,7/30/2020,13725
Denmark,Europe,7/31/2020,13789
Denmark,Europe,8/1/2020,13789
Denmark,Europe,8/2/2020,13789
Denmark,Europe,8/3/2020,13996
Denmark,Europe,8/4/2020,14073
Denmark,Europe,8/5/2020,14185
Denmark,Europe,8/6/2020,14306
Denmark,Europe,8/7/2020,14442
Denmark,Europe,8/8/2020,14442
Denmark,Europe,8/9/2020,14442
Denmark,Europe,8/10/2020,14815
Denmark,Europe,8/11/2020,14959
Denmark,Europe,8/12/2020,15070
Denmark,Europe,8/13/2020,15214
Denmark,Europe,8/14/2020,15379
Denmark,Europe,8/15/2020,15483
Denmark,Europe,8/16/2020,15617
Denmark,Europe,8/17/2020,15740
Denmark,Europe,8/18/2020,15855
Denmark,Europe,8/19/2020,15940
Denmark,Europe,8/20/2020,16056
Denmark,Europe,8/21/2020,16127
Denmark,Europe,8/22/2020,16239
Denmark,Europe,8/23/2020,16317
Denmark,Europe,8/24/2020,16397
Denmark,Europe,8/25/2020,16480
Denmark,Europe,8/26/2020,16537
Denmark,Europe,8/27/2020,16627
Denmark,Europe,8/28/2020,16700
Denmark,Europe,8/29/2020,16779
Denmark,Europe,8/30/2020,16891
Denmark,Europe,8/31/2020,16985
Denmark,Europe,9/1/2020,17084
Denmark,Europe,9/2/2020,17195
Denmark,Europe,9/3/2020,17374
Denmark,Europe,9/4/2020,17547
Denmark,Europe,9/5/2020,17736
Denmark,Europe,9/6/2020,17883
Denmark,Europe,9/7/2020,18113
Denmark,Europe,9/8/2020,18356
Denmark,Europe,9/9/2020,18607
Denmark,Europe,9/10/2020,18924
Denmark,Europe,9/11/2020,19216
Denmark,Europe,9/12/2020,19557
Denmark,Europe,9/13/2020,19890
Denmark,Europe,9/14/2020,20237
Denmark,Europe,9/15/2020,20571
Denmark,Europe,9/16/2020,20571
Denmark,Europe,9/17/2020,21393
Denmark,Europe,9/18/2020,21847
Denmark,Europe,9/19/2020,22436
Denmark,Europe,9/20/2020,22905
Denmark,Europe,9/21/2020,23323
Denmark,Europe,9/22/2020,23799
Denmark,Europe,9/23/2020,24357
Djibouti,Africa,1/22/2020,0
Djibouti,Africa,1/23/2020,0
Djibouti,Africa,1/24/2020,0
Djibouti,Africa,1/25/2020,0
Djibouti,Africa,1/26/2020,0
Djibouti,Africa,1/27/2020,0
Djibouti,Africa,1/28/2020,0
Djibouti,Africa,1/29/2020,0
Djibouti,Africa,1/30/2020,0
Djibouti,Africa,1/31/2020,0
Djibouti,Africa,2/1/2020,0
Djibouti,Africa,2/2/2020,0
Djibouti,Africa,2/3/2020,0
Djibouti,Africa,2/4/2020,0
Djibouti,Africa,2/5/2020,0
Djibouti,Africa,2/6/2020,0
Djibouti,Africa,2/7/2020,0
Djibouti,Africa,2/8/2020,0
Djibouti,Africa,2/9/2020,0
Djibouti,Africa,2/10/2020,0
Djibouti,Africa,2/11/2020,0
Djibouti,Africa,2/12/2020,0
Djibouti,Africa,2/13/2020,0
Djibouti,Africa,2/14/2020,0
Djibouti,Africa,2/15/2020,0
Djibouti,Africa,2/16/2020,0
Djibouti,Africa,2/17/2020,0
Djibouti,Africa,2/18/2020,0
Djibouti,Africa,2/19/2020,0
Djibouti,Africa,2/20/2020,0
Djibouti,Africa,2/21/2020,0
Djibouti,Africa,2/22/2020,0
Djibouti,Africa,2/23/2020,0
Djibouti,Africa,2/24/2020,0
Djibouti,Africa,2/25/2020,0
Djibouti,Africa,2/26/2020,0
Djibouti,Africa,2/27/2020,0
Djibouti,Africa,2/28/2020,0
Djibouti,Africa,2/29/2020,0
Djibouti,Africa,3/1/2020,0
Djibouti,Africa,3/2/2020,0
Djibouti,Africa,3/3/2020,0
Djibouti,Africa,3/4/2020,0
Djibouti,Africa,3/5/2020,0
Djibouti,Africa,3/6/2020,0
Djibouti,Africa,3/7/2020,0
Djibouti,Africa,3/8/2020,0
Djibouti,Africa,3/9/2020,0
Djibouti,Africa,3/10/2020,0
Djibouti,Africa,3/11/2020,0
Djibouti,Africa,3/12/2020,0
Djibouti,Africa,3/13/2020,0
Djibouti,Africa,3/14/2020,0
Djibouti,Africa,3/15/2020,0
Djibouti,Africa,3/16/2020,0
Djibouti,Africa,3/17/2020,0
Djibouti,Africa,3/18/2020,1
Djibouti,Africa,3/19/2020,1
Djibouti,Africa,3/20/2020,1
Djibouti,Africa,3/21/2020,1
Djibouti,Africa,3/22/2020,1
Djibouti,Africa,3/23/2020,3
Djibouti,Africa,3/24/2020,3
Djibouti,Africa,3/25/2020,11
Djibouti,Africa,3/26/2020,11
Djibouti,Africa,3/27/2020,12
Djibouti,Africa,3/28/2020,14
Djibouti,Africa,3/29/2020,18
Djibouti,Africa,3/30/2020,18
Djibouti,Africa,3/31/2020,30
Djibouti,Africa,4/1/2020,33
Djibouti,Africa,4/2/2020,40
Djibouti,Africa,4/3/2020,49
Djibouti,Africa,4/4/2020,50
Djibouti,Africa,4/5/2020,59
Djibouti,Africa,4/6/2020,90
Djibouti,Africa,4/7/2020,90
Djibouti,Africa,4/8/2020,135
Djibouti,Africa,4/9/2020,135
Djibouti,Africa,4/10/2020,150
Djibouti,Africa,4/11/2020,187
Djibouti,Africa,4/12/2020,214
Djibouti,Africa,4/13/2020,298
Djibouti,Africa,4/14/2020,363
Djibouti,Africa,4/15/2020,435
Djibouti,Africa,4/16/2020,591
Djibouti,Africa,4/17/2020,732
Djibouti,Africa,4/18/2020,732
Djibouti,Africa,4/19/2020,846
Djibouti,Africa,4/20/2020,846
Djibouti,Africa,4/21/2020,945
Djibouti,Africa,4/22/2020,974
Djibouti,Africa,4/23/2020,986
Djibouti,Africa,4/24/2020,999
Djibouti,Africa,4/25/2020,1008
Djibouti,Africa,4/26/2020,1023
Djibouti,Africa,4/27/2020,1035
Djibouti,Africa,4/28/2020,1072
Djibouti,Africa,4/29/2020,1077
Djibouti,Africa,4/30/2020,1089
Djibouti,Africa,5/1/2020,1097
Djibouti,Africa,5/2/2020,1112
Djibouti,Africa,5/3/2020,1112
Djibouti,Africa,5/4/2020,1116
Djibouti,Africa,5/5/2020,1120
Djibouti,Africa,5/6/2020,1124
Djibouti,Africa,5/7/2020,1133
Djibouti,Africa,5/8/2020,1135
Djibouti,Africa,5/9/2020,1189
Djibouti,Africa,5/10/2020,1210
Djibouti,Africa,5/11/2020,1227
Djibouti,Africa,5/12/2020,1256
Djibouti,Africa,5/13/2020,1268
Djibouti,Africa,5/14/2020,1284
