Country/Region,Continent,Date,Recovered
Colombia,South America,6/29/2020,38345
Colombia,South America,6/30/2020,40021
Colombia,South America,7/1/2020,42143
Colombia,South America,7/2/2020,43481
Colombia,South America,7/3/2020,44606
Colombia,South America,7/4/2020,45409
Colombia,South America,7/5/2020,46643
Colombia,South America,7/6/2020,47961
Colombia,South America,7/7/2020,50370
Colombia,South America,7/8/2020,51861
Colombia,South America,7/9/2020,53634
Colombia,South America,7/10/2020,56272
Colombia,South America,7/11/2020,58800
Colombia,South America,7/12/2020,61186
Colombia,South America,7/13/2020,63451
Colombia,South America,7/14/2020,65809
Colombia,South America,7/15/2020,68806
Colombia,South America,7/16/2020,71736
Colombia,South America,7/17/2020,80637
Colombia,South America,7/18/2020,85836
Colombia,South America,7/19/2020,91793
Colombia,South America,7/20/2020,95804
Colombia,South America,7/21/2020,98840
Colombia,South America,7/22/2020,101613
Colombia,South America,7/23/2020,107951
Colombia,South America,7/24/2020,113864
Colombia,South America,7/25/2020,119667
Colombia,South America,7/26/2020,125037
Colombia,South America,7/27/2020,131161
Colombia,South America,7/28/2020,136690
Colombia,South America,7/29/2020,142777
Colombia,South America,7/30/2020,148695
Colombia,South America,7/31/2020,154387
Colombia,South America,8/1/2020,160708
Colombia,South America,8/2/2020,167239
Colombia,South America,8/3/2020,173727
Colombia,South America,8/4/2020,180258
Colombia,South America,8/5/2020,186317
Colombia,South America,8/6/2020,192355
Colombia,South America,8/7/2020,198495
Colombia,South America,8/8/2020,204591
Colombia,South America,8/9/2020,212688
Colombia,South America,8/10/2020,221484
Colombia,South America,8/11/2020,230427
Colombia,South America,8/12/2020,239785
Colombia,South America,8/13/2020,250494
Colombia,South America,8/14/2020,261293
Colombia,South America,8/15/2020,274420
Colombia,South America,8/16/2020,287436
Colombia,South America,8/17/2020,301525
Colombia,South America,8/18/2020,312323
Colombia,South America,8/19/2020,326298
Colombia,South America,8/20/2020,339124
Colombia,South America,8/21/2020,348940
Colombia,South America,8/22/2020,359792
Colombia,South America,8/23/2020,374024
Colombia,South America,8/24/2020,384165
Colombia,South America,8/25/2020,395463
Colombia,South America,8/26/2020,407114
Colombia,South America,8/27/2020,417781
Colombia,South America,8/28/2020,429608
Colombia,South America,8/29/2020,440562
Colombia,South America,8/30/2020,450609
Colombia,South America,8/31/2020,459460
Colombia,South America,9/1/2020,469552
Colombia,South America,9/2/2020,479567
Colombia,South America,9/3/2020,489151
Colombia,South America,9/4/2020,498221
Colombia,South America,9/5/2020,507770
Colombia,South America,9/6/2020,518229
Colombia,South America,9/7/2020,529279
Colombia,South America,9/8/2020,529017
Colombia,South America,9/9/2020,552885
Colombia,South America,9/10/2020,569479
Colombia,South America,9/11/2020,582694
Colombia,South America,9/12/2020,592820
Colombia,South America,9/13/2020,599385
Colombia,South America,9/14/2020,606925
Colombia,South America,9/15/2020,607978
Colombia,South America,9/16/2020,610078
Colombia,South America,9/17/2020,615457
Colombia,South America,9/18/2020,615457
Colombia,South America,9/19/2020,627685
Colombia,South America,9/20/2020,633199
Colombia,South America,9/21/2020,640900
Colombia,South America,9/22/2020,640900
Colombia,South America,9/23/2020,662277
Comoros,Africa,1/22/2020,0
Comoros,Africa,1/23/2020,0
Comoros,Africa,1/24/2020,0
Comoros,Africa,1/25/2020,0
Comoros,Africa,1/26/2020,0
Comoros,Africa,1/27/2020,0
Comoros,Africa,1/28/2020,0
Comoros,Africa,1/29/2020,0
Comoros,Africa,1/30/2020,0
Comoros,Africa,1/31/2020,0
Comoros,Africa,2/1/2020,0
Comoros,Africa,2/2/2020,0
Comoros,Africa,2/3/2020,0
Comoros,Africa,2/4/2020,0
Comoros,Africa,2/5/2020,0
Comoros,Africa,2/6/2020,0
Comoros,Africa,2/7/2020,0
Comoros,Africa,2/8/2020,0
Comoros,Africa,2/9/2020,0
Comoros,Africa,2/10/2020,0
Comoros,Africa,2/11/2020,0
Comoros,Africa,2/12/2020,0
Comoros,Africa,2/13/2020,0
Comoros,Africa,2/14/2020,0
Comoros,Africa,2/15/2020,0
Comoros,Africa,2/16/2020,0
Comoros,Africa,2/17/2020,0
Comoros,Africa,2/18/2020,0
Comoros,Africa,2/19/2020,0
Comoros,Africa,2/20/2020,0
Comoros,Africa,2/21/2020,0
Comoros,Africa,2/22/2020,0
Comoros,Africa,2/23/2020,0
Comoros,Africa,2/24/2020,0
Comoros,Africa,2/25/2020,0
Comoros,Africa,2/26/2020,0
Comoros,Africa,2/27/2020,0
Comoros,Africa,2/28/2020,0
Comoros,Africa,2/29/2020,0
Comoros,Africa,3/1/2020,0
Comoros,Africa,3/2/2020,0
Comoros,Africa,3/3/2020,0
Comoros,Africa,3/4/2020,0
Comoros,Africa,3/5/2020,0
Comoros,Africa,3/6/2020,0
Comoros,Africa,3/7/2020,0
Comoros,Africa,3/8/2020,0
Comoros,Africa,3/9/2020,0
Comoros,Africa,3/10/2020,0
Comoros,Africa,3/11/2020,0
Comoros,Africa,3/12/2020,0
Comoros,Africa,3/13/2020,0
Comoros,Africa,3/14/2020,0
Comoros,Africa,3/15/2020,0
Comoros,Africa,3/16/2020,0
Comoros,Africa,3/17/2020,0
Comoros,Africa,3/18/2020,0
Comoros,Africa,3/19/2020,0
Comoros,Africa,3/20/2020,0
Comoros,Africa,3/21/2020,0
Comoros,Africa,3/22/2020,0
Comoros,Africa,3/23/2020,0
Comoros,Africa,3/24/2020,0
Comoros,Africa,3/25/2020,0
Comoros,Africa,3/26/2020,0
Comoros,Africa,3/27/2020,0
Comoros,Africa,3/28/2020,0
Comoros,Africa,3/29/2020,0
Comoros,Africa,3/30/2020,0
Comoros,Africa,3/31/2020,0
Comoros,Africa,4/1/2020,0
Comoros,Africa,4/2/2020,0
Comoros,Africa,4/3/2020,0
Comoros,Africa,4/4/2020,0
Comoros,Africa,4/5/2020,0
Comoros,Africa,4/6/2020,0
Comoros,Africa,4/7/2020,0
Comoros,Africa,4/8/2020,0
Comoros,Africa,4/9/2020,0
Comoros,Africa,4/10/2020,0
Comoros,Africa,4/11/2020,0
Comoros,Africa,4/12/2020,0
Comoros,Africa,4/13/2020,0
Comoros,Africa,4/14/2020,0
Comoros,Africa,4/15/2020,0
Comoros,Africa,4/16/2020,0
Comoros,Africa,4/17/2020,0
Comoros,Africa,4/18/2020,0
Comoros,Africa,4/19/2020,0
Comoros,Africa,4/20/2020,0
Comoros,Africa,4/21/2020,0
Comoros,Africa,4/22/2020,0
Comoros,Africa,4/23/2020,0
Comoros,Africa,4/24/2020,0
Comoros,Africa,4/25/2020,0
Comoros,Africa,4/26/2020,0
Comoros,Africa,4/27/2020,0
Comoros,Africa,4/28/2020,0
Comoros,Africa,4/29/2020,0
Comoros,Africa,4/30/2020,0
Comoros,Africa,5/1/2020,0
Comoros,Africa,5/2/2020,0
Comoros,Africa,5/3/2020,0
Comoros,Africa,5/4/2020,0
Comoros,Africa,5/5/2020,0
Comoros,Africa,5/6/2020,0
Comoros,Africa,5/7/2020,0
Comoros,Africa,5/8/2020,0
Comoros,Africa,5/9/2020,0
Comoros,Africa,5/10/2020,0
Comoros,Africa,5/11/2020,0
Comoros,Africa,5/12/2020,0
Comoros,Africa,5/13/2020,0
Comoros,Africa,5/14/2020,3
Comoros,Africa,5/15/2020,3
Comoros,Africa,5/16/2020,3
Comoros,Africa,5/17/2020,3
Comoros,Africa,5/18/2020,3
Comoros,Africa,5/19/2020,3
Comoros,Africa,5/20/2020,8
Comoros,Africa,5/21/2020,8
Comoros,Africa,5/22/2020,18
Comoros,Africa,5/23/2020,18
Comoros,Africa,5/24/2020,21
Comoros,Africa,5/25/2020,21
Comoros,Africa,5/26/2020,21
Comoros,Africa,5/27/2020,24
Comoros,Africa,5/28/2020,24
Comoros,Africa,5/29/2020,24
Comoros,Africa,5/30/2020,26
Comoros,Africa,5/31/2020,26
Comoros,Africa,6/1/2020,26
Comoros,Africa,6/2/2020,27
Comoros,Africa,6/3/2020,27
Comoros,Africa,6/4/2020,55
Comoros,Africa,6/5/2020,55
Comoros,Africa,6/6/2020,67
Comoros,Africa,6/7/2020,67
Comoros,Africa,6/8/2020,67
Comoros,Africa,6/9/2020,67
Comoros,Africa,6/10/2020,97
Comoros,Africa,6/11/2020,97
Comoros,Africa,6/12/2020,97
Comoros,Africa,6/13/2020,114
Comoros,Africa,6/14/2020,114
Comoros,Africa,6/15/2020,114
Comoros,Africa,6/16/2020,127
Comoros,Africa,6/17/2020,127
Comoros,Africa,6/18/2020,129
Comoros,Africa,6/19/2020,129
Comoros,Africa,6/20/2020,159
Comoros,Africa,6/21/2020,159
Comoros,Africa,6/22/2020,159
Comoros,Africa,6/23/2020,159
Comoros,Africa,6/24/2020,159
Comoros,Africa,6/25/2020,161
Comoros,Africa,6/26/2020,161
Comoros,Africa,6/27/2020,161
Comoros,Africa,6/28/2020,161
Comoros,Africa,6/29/2020,161
Comoros,Africa,6/30/2020,200
Comoros,Africa,7/1/2020,200
Comoros,Africa,7/2/2020,200
Comoros,Africa,7/3/2020,241
Comoros,Africa,7/4/2020,241
Comoros,Africa,7/5/2020,266
Comoros,Africa,7/6/2020,266
Comoros,Africa,7/7/2020,266
Comoros,Africa,7/8/2020,272
Comoros,Africa,7/9/2020,272
Comoros,Africa,7/10/2020,272
Comoros,Africa,7/11/2020,296
Comoros,Africa,7/12/2020,296
Comoros,Africa,7/13/2020,296
Comoros,Africa,7/14/2020,302
Comoros,Africa,7/15/2020,302
Comoros,Africa,7/16/2020,311
Comoros,Africa,7/17/2020,311
Comoros,Africa,7/18/2020,311
Comoros,Africa,7/19/2020,313
Comoros,Africa,7/20/2020,313
Comoros,Africa,7/21/2020,319
Comoros,Africa,7/22/2020,319
Comoros,Africa,7/23/2020,324
Comoros,Africa,7/24/2020,324
Comoros,Africa,7/25/2020,324
Comoros,Africa,7/26/2020,328
Comoros,Africa,7/27/2020,328
Comoros,Africa,7/28/2020,328
Comoros,Africa,7/29/2020,330
Comoros,Africa,7/30/2020,330
Comoros,Africa,7/31/2020,330
Comoros,Africa,8/1/2020,330
Comoros,Africa,8/2/2020,330
Comoros,Africa,8/3/2020,330
Comoros,Africa,8/4/2020,340
Comoros,Africa,8/5/2020,340
Comoros,Africa,8/6/2020,340
Comoros,Africa,8/7/2020,353
Comoros,Africa,8/8/2020,369
Comoros,Africa,8/9/2020,369
Comoros,Africa,8/10/2020,369
Comoros,Africa,8/11/2020,379
Comoros,Africa,8/12/2020,379
Comoros,Africa,8/13/2020,379
Comoros,Africa,8/14/2020,379
Comoros,Africa,8/15/2020,379
Comoros,Africa,8/16/2020,379
Comoros,Africa,8/17/2020,379
Comoros,Africa,8/18/2020,393
Comoros,Africa,8/19/2020,393
Comoros,Africa,8/20/2020,396
Comoros,Africa,8/21/2020,396
Comoros,Africa,8/22/2020,396
Comoros,Africa,8/23/2020,396
Comoros,Africa,8/24/2020,396
Comoros,Africa,8/25/2020,399
Comoros,Africa,8/26/2020,399
Comoros,Africa,8/27/2020,399
Comoros,Africa,8/28/2020,399
Comoros,Africa,8/29/2020,399
Comoros,Africa,8/30/2020,399
Comoros,Africa,8/31/2020,399
Comoros,Africa,9/1/2020,410
Comoros,Africa,9/2/2020,410
Comoros,Africa,9/3/2020,410
Comoros,Africa,9/4/2020,410
Comoros,Africa,9/5/2020,410
Comoros,Africa,9/6/2020,410
Comoros,Africa,9/7/2020,410
Comoros,Africa,9/8/2020,415
Comoros,Africa,9/9/2020,415
Comoros,Africa,9/10/2020,415
Comoros,Africa,9/11/2020,415
Comoros,Africa,9/12/2020,415
Comoros,Africa,9/13/2020,415
Comoros,Africa,9/14/2020,427
Comoros,Africa,9/15/2020,446
Comoros,Africa,9/16/2020,446
Comoros,Africa,9/17/2020,449
Comoros,Africa,9/18/2020,449
Comoros,Africa,9/19/2020,450
Comoros,Africa,9/20/2020,450
Comoros,Africa,9/21/2020,450
Comoros,Africa,9/22/2020,453
Comoros,Africa,9/23/2020,453
Congo (Brazzaville),Africa,1/22/2020,0
Congo (Brazzaville),Africa,1/23/2020,0
Congo (Brazzaville),Africa,1/24/2020,0
Congo (Brazzaville),Africa,1/25/2020,0
Congo (Brazzaville),Africa,1/26/2020,0
Congo (Brazzaville),Africa,1/27/2020,0
Congo (Brazzaville),Africa,1/28/2020,0
Congo (Brazzaville),Africa,1/29/2020,0
Congo (Brazzaville),Africa,1/30/2020,0
Congo (Brazzaville),Africa,1/31/2020,0
Congo (Brazzaville),Africa,2/1/2020,0
Congo (Brazzaville),Africa,2/2/2020,0
Congo (Brazzaville),Africa,2/3/2020,0
Congo (Brazzaville),Africa,2/4/2020,0
Congo (Brazzaville),Africa,2/5/2020,0
Congo (Brazzaville),Africa,2/6/2020,0
Congo (Brazzaville),Africa,2/7/2020,0
Congo (Brazzaville),Africa,2/8/2020,0
Congo (Brazzaville),Africa,2/9/2020,0
Congo (Brazzaville),Africa,2/10/2020,0
Congo (Brazzaville),Africa,2/11/2020,0
Congo (Brazzaville),Africa,2/12/2020,0
Congo (Brazzaville),Africa,2/13/2020,0
Congo (Brazzaville),Africa,2/14/2020,0
Congo (Brazzaville),Africa,2/15/2020,0
Congo (Brazzaville),Africa,2/16/2020,0
Congo (Brazzaville),Africa,2/17/2020,0
Congo (Brazzaville),Africa,2/18/2020,0
Congo (Brazzaville),Africa,2/19/2020,0
Congo (Brazzaville),Africa,2/20/2020,0
Congo (Brazzaville),Africa,2/21/2020,0
Congo (Brazzaville),Africa,2/22/2020,0
Congo (Brazzaville),Africa,2/23/2020,0
Congo (Brazzaville),Africa,2/24/2020,0
Congo (Brazzaville),Africa,2/25/2020,0
Congo (Brazzaville),Africa,2/26/2020,0
Congo (Brazzaville),Africa,2/27/2020,0
Congo (Brazzaville),Africa,2/28/2020,0
Congo (Brazzaville),Africa,2/29/2020,0
Congo (Brazzaville),Africa,3/1/2020,0
Congo (Brazzaville),Africa,3/2/2020,0
Congo (Brazzaville),Africa,3/3/2020,0
Congo (Brazzaville),Africa,3/4/2020,0
Congo (Brazzaville),Africa,3/5/2020,0
Congo (Brazzaville),Africa,3/6/2020,0
Congo (Brazzaville),Africa,3/7/2020,0
Congo (Brazzaville),Africa,3/8/2020,0
Congo (Brazzaville),Africa,3/9/2020,0
Congo (Brazzaville),Africa,3/10/2020,0
Congo (Brazzaville),Africa,3/11/2020,0
Congo (Brazzaville),Africa,3/12/2020,0
Congo (Brazzaville),Africa,3/13/2020,0
Congo (Brazzaville),Africa,3/14/2020,0
Congo (Brazzaville),Africa,3/15/2020,0
Congo (Brazzaville),Africa,3/16/2020,0
Congo (Brazzaville),Africa,3/17/2020,0
Congo (Brazzaville),Africa,3/18/2020,0
Congo (Brazzaville),Africa,3/19/2020,0
Congo (Brazzaville),Africa,3/20/2020,0
Congo (Brazzaville),Africa,3/21/2020,0
Congo (Brazzaville),Africa,3/22/2020,0
Congo (Brazzaville),Africa,3/23/2020,0
Congo (Brazzaville),Africa,3/24/2020,0
Congo (Brazzaville),Africa,3/25/2020,0
Congo (Brazzaville),Africa,3/26/2020,0
Congo (Brazzaville),Africa,3/27/2020,0
Congo (Brazzaville),Africa,3/28/2020,0
Congo (Brazzaville),Africa,3/29/2020,0
Congo (Brazzaville),Africa,3/30/2020,0
Congo (Brazzaville),Africa,3/31/2020,0
Congo (Brazzaville),Africa,4/1/2020,0
Congo (Brazzaville),Africa,4/2/2020,2
Congo (Brazzaville),Africa,4/3/2020,2
Congo (Brazzaville),Africa,4/4/2020,2
Congo (Brazzaville),Africa,4/5/2020,2
Congo (Brazzaville),Africa,4/6/2020,2
Congo (Brazzaville),Africa,4/7/2020,2
Congo (Brazzaville),Africa,4/8/2020,2
Congo (Brazzaville),Africa,4/9/2020,5
Congo (Brazzaville),Africa,4/10/2020,5
Congo (Brazzaville),Africa,4/11/2020,5
Congo (Brazzaville),Africa,4/12/2020,5
Congo (Brazzaville),Africa,4/13/2020,5
Congo (Brazzaville),Africa,4/14/2020,5
Congo (Brazzaville),Africa,4/15/2020,11
Congo (Brazzaville),Africa,4/16/2020,11
Congo (Brazzaville),Africa,4/17/2020,11
Congo (Brazzaville),Africa,4/18/2020,11
Congo (Brazzaville),Africa,4/19/2020,11
Congo (Brazzaville),Africa,4/20/2020,16
Congo (Brazzaville),Africa,4/21/2020,16
Congo (Brazzaville),Africa,4/22/2020,16
Congo (Brazzaville),Africa,4/23/2020,16
Congo (Brazzaville),Africa,4/24/2020,19
Congo (Brazzaville),Africa,4/25/2020,19
Congo (Brazzaville),Africa,4/26/2020,19
Congo (Brazzaville),Africa,4/27/2020,19
Congo (Brazzaville),Africa,4/28/2020,19
Congo (Brazzaville),Africa,4/29/2020,19
Congo (Brazzaville),Africa,4/30/2020,19
Congo (Brazzaville),Africa,5/1/2020,25
Congo (Brazzaville),Africa,5/2/2020,25
Congo (Brazzaville),Africa,5/3/2020,25
Congo (Brazzaville),Africa,5/4/2020,26
Congo (Brazzaville),Africa,5/5/2020,26
Congo (Brazzaville),Africa,5/6/2020,30
Congo (Brazzaville),Africa,5/7/2020,30
Congo (Brazzaville),Africa,5/8/2020,33
Congo (Brazzaville),Africa,5/9/2020,33
Congo (Brazzaville),Africa,5/10/2020,33
Congo (Brazzaville),Africa,5/11/2020,53
Congo (Brazzaville),Africa,5/12/2020,53
Congo (Brazzaville),Africa,5/13/2020,53
Congo (Brazzaville),Africa,5/14/2020,87
Congo (Brazzaville),Africa,5/15/2020,87
Congo (Brazzaville),Africa,5/16/2020,87
Congo (Brazzaville),Africa,5/17/2020,87
Congo (Brazzaville),Africa,5/18/2020,110
Congo (Brazzaville),Africa,5/19/2020,132
Congo (Brazzaville),Africa,5/20/2020,132
Congo (Brazzaville),Africa,5/21/2020,137
Congo (Brazzaville),Africa,5/22/2020,137
Congo (Brazzaville),Africa,5/23/2020,147
Congo (Brazzaville),Africa,5/24/2020,147
Congo (Brazzaville),Africa,5/25/2020,147
Congo (Brazzaville),Africa,5/26/2020,147
Congo (Brazzaville),Africa,5/27/2020,161
Congo (Brazzaville),Africa,5/28/2020,161
Congo (Brazzaville),Africa,5/29/2020,161
Congo (Brazzaville),Africa,5/30/2020,161
Congo (Brazzaville),Africa,5/31/2020,179
Congo (Brazzaville),Africa,6/1/2020,179
Congo (Brazzaville),Africa,6/2/2020,179
Congo (Brazzaville),Africa,6/3/2020,179
Congo (Brazzaville),Africa,6/4/2020,179
Congo (Brazzaville),Africa,6/5/2020,182
Congo (Brazzaville),Africa,6/6/2020,210
Congo (Brazzaville),Africa,6/7/2020,210
Congo (Brazzaville),Africa,6/8/2020,210
Congo (Brazzaville),Africa,6/9/2020,221
Congo (Brazzaville),Africa,6/10/2020,221
Congo (Brazzaville),Africa,6/11/2020,221
Congo (Brazzaville),Africa,6/12/2020,221
Congo (Brazzaville),Africa,6/13/2020,221
Congo (Brazzaville),Africa,6/14/2020,221
Congo (Brazzaville),Africa,6/15/2020,391
Congo (Brazzaville),Africa,6/16/2020,391
Congo (Brazzaville),Africa,6/17/2020,391
Congo (Brazzaville),Africa,6/18/2020,391
Congo (Brazzaville),Africa,6/19/2020,391
Congo (Brazzaville),Africa,6/20/2020,391
Congo (Brazzaville),Africa,6/21/2020,391
Congo (Brazzaville),Africa,6/22/2020,456
Congo (Brazzaville),Africa,6/23/2020,456
Congo (Brazzaville),Africa,6/24/2020,456
Congo (Brazzaville),Africa,6/25/2020,456
Congo (Brazzaville),Africa,6/26/2020,456
Congo (Brazzaville),Africa,6/27/2020,456
Congo (Brazzaville),Africa,6/28/2020,456
Congo (Brazzaville),Africa,6/29/2020,456
Congo (Brazzaville),Africa,6/30/2020,456
Congo (Brazzaville),Africa,7/1/2020,486
Congo (Brazzaville),Africa,7/2/2020,486
Congo (Brazzaville),Africa,7/3/2020,501
Congo (Brazzaville),Africa,7/4/2020,501
Congo (Brazzaville),Africa,7/5/2020,501
Congo (Brazzaville),Africa,7/6/2020,501
Congo (Brazzaville),Africa,7/7/2020,501
Congo (Brazzaville),Africa,7/8/2020,525
Congo (Brazzaville),Africa,7/9/2020,525
Congo (Brazzaville),Africa,7/10/2020,589
Congo (Brazzaville),Africa,7/11/2020,589
Congo (Brazzaville),Africa,7/12/2020,589
Congo (Brazzaville),Africa,7/13/2020,589
Congo (Brazzaville),Africa,7/14/2020,589
Congo (Brazzaville),Africa,7/15/2020,589
Congo (Brazzaville),Africa,7/16/2020,589
Congo (Brazzaville),Africa,7/17/2020,626
Congo (Brazzaville),Africa,7/18/2020,626
Congo (Brazzaville),Africa,7/19/2020,626
Congo (Brazzaville),Africa,7/20/2020,666
Congo (Brazzaville),Africa,7/21/2020,666
Congo (Brazzaville),Africa,7/22/2020,666
Congo (Brazzaville),Africa,7/23/2020,666
Congo (Brazzaville),Africa,7/24/2020,756
Congo (Brazzaville),Africa,7/25/2020,756
Congo (Brazzaville),Africa,7/26/2020,756
Congo (Brazzaville),Africa,7/27/2020,829
Congo (Brazzaville),Africa,7/28/2020,829
Congo (Brazzaville),Africa,7/29/2020,829
Congo (Brazzaville),Africa,7/30/2020,829
Congo (Brazzaville),Africa,7/31/2020,829
Congo (Brazzaville),Africa,8/1/2020,829
Congo (Brazzaville),Africa,8/2/2020,829
Congo (Brazzaville),Africa,8/3/2020,1589
Congo (Brazzaville),Africa,8/4/2020,1589
Congo (Brazzaville),Africa,8/5/2020,1589
Congo (Brazzaville),Africa,8/6/2020,1589
Congo (Brazzaville),Africa,8/7/2020,1589
Congo (Brazzaville),Africa,8/8/2020,1589
Congo (Brazzaville),Africa,8/9/2020,1589
Congo (Brazzaville),Africa,8/10/2020,1589
Congo (Brazzaville),Africa,8/11/2020,1625
Congo (Brazzaville),Africa,8/12/2020,1625
Congo (Brazzaville),Africa,8/13/2020,1625
Congo (Brazzaville),Africa,8/14/2020,1625
Congo (Brazzaville),Africa,8/15/2020,1625
Congo (Brazzaville),Africa,8/16/2020,1625
Congo (Brazzaville),Africa,8/17/2020,1625
Congo (Brazzaville),Africa,8/18/2020,1625
Congo (Brazzaville),Africa,8/19/2020,1625
Congo (Brazzaville),Africa,8/20/2020,1625
Congo (Brazzaville),Africa,8/21/2020,1625
Congo (Brazzaville),Africa,8/22/2020,1625
Congo (Brazzaville),Africa,8/23/2020,1625
Congo (Brazzaville),Africa,8/24/2020,1742
Congo (Brazzaville),Africa,8/25/2020,1742
Congo (Brazzaville),Africa,8/26/2020,1742
Congo (Brazzaville),Africa,8/27/2020,1742
Congo (Brazzaville),Africa,8/28/2020,1742
Congo (Brazzaville),Africa,8/29/2020,1742
Congo (Brazzaville),Africa,8/30/2020,1742
Congo (Brazzaville),Africa,8/31/2020,1742
Congo (Brazzaville),Africa,9/1/2020,1742
Congo (Brazzaville),Africa,9/2/2020,1742
Congo (Brazzaville),Africa,9/3/2020,1742
Congo (Brazzaville),Africa,9/4/2020,1742
Congo (Brazzaville),Africa,9/5/2020,1742
Congo (Brazzaville),Africa,9/6/2020,1742
Congo (Brazzaville),Africa,9/7/2020,3887
Congo (Brazzaville),Africa,9/8/2020,3887
Congo (Brazzaville),Africa,9/9/2020,3887
Congo (Brazzaville),Africa,9/10/2020,3887
Congo (Brazzaville),Africa,9/11/2020,3887
Congo (Brazzaville),Africa,9/12/2020,3887
Congo (Brazzaville),Africa,9/13/2020,3887
Congo (Brazzaville),Africa,9/14/2020,3887
Congo (Brazzaville),Africa,9/15/2020,3887
Congo (Brazzaville),Africa,9/16/2020,3887
Congo (Brazzaville),Africa,9/17/2020,3887
Congo (Brazzaville),Africa,9/18/2020,3887
Congo (Brazzaville),Africa,9/19/2020,3887
Congo (Brazzaville),Africa,9/20/2020,3887
Congo (Brazzaville),Africa,9/21/2020,3887
Congo (Brazzaville),Africa,9/22/2020,3887
Congo (Brazzaville),Africa,9/23/2020,3887
Congo (Kinshasa),Africa,1/22/2020,0
Congo (Kinshasa),Africa,1/23/2020,0
Congo (Kinshasa),Africa,1/24/2020,0
Congo (Kinshasa),Africa,1/25/2020,0
Congo (Kinshasa),Africa,1/26/2020,0
Congo (Kinshasa),Africa,1/27/2020,0
Congo (Kinshasa),Africa,1/28/2020,0
Congo (Kinshasa),Africa,1/29/2020,0
Congo (Kinshasa),Africa,1/30/2020,0
Congo (Kinshasa),Africa,1/31/2020,0
Congo (Kinshasa),Africa,2/1/2020,0
Congo (Kinshasa),Africa,2/2/2020,0
Congo (Kinshasa),Africa,2/3/2020,0
Congo (Kinshasa),Africa,2/4/2020,0
Congo (Kinshasa),Africa,2/5/2020,0
Congo (Kinshasa),Africa,2/6/2020,0
Congo (Kinshasa),Africa,2/7/2020,0
Congo (Kinshasa),Africa,2/8/2020,0
Congo (Kinshasa),Africa,2/9/2020,0
Congo (Kinshasa),Africa,2/10/2020,0
Congo (Kinshasa),Africa,2/11/2020,0
Congo (Kinshasa),Africa,2/12/2020,0
Congo (Kinshasa),Africa,2/13/2020,0
Congo (Kinshasa),Africa,2/14/2020,0
Congo (Kinshasa),Africa,2/15/2020,0
Congo (Kinshasa),Africa,2/16/2020,0
Congo (Kinshasa),Africa,2/17/2020,0
Congo (Kinshasa),Africa,2/18/2020,0
Congo (Kinshasa),Africa,2/19/2020,0
Congo (Kinshasa),Africa,2/20/2020,0
Congo (Kinshasa),Africa,2/21/2020,0
Congo (Kinshasa),Africa,2/22/2020,0
Congo (Kinshasa),Africa,2/23/2020,0
Congo (Kinshasa),Africa,2/24/2020,0
Congo (Kinshasa),Africa,2/25/2020,0
Congo (Kinshasa),Africa,2/26/2020,0
Congo (Kinshasa),Africa,2/27/2020,0
Congo (Kinshasa),Africa,2/28/2020,0
Congo (Kinshasa),Africa,2/29/2020,0
Congo (Kinshasa),Africa,3/1/2020,0
Congo (Kinshasa),Africa,3/2/2020,0
Congo (Kinshasa),Africa,3/3/2020,0
Congo (Kinshasa),Africa,3/4/2020,0
Congo (Kinshasa),Africa,3/5/2020,0
Congo (Kinshasa),Africa,3/6/2020,0
Congo (Kinshasa),Africa,3/7/2020,0
Congo (Kinshasa),Africa,3/8/2020,0
Congo (Kinshasa),Africa,3/9/2020,0
Congo (Kinshasa),Africa,3/10/2020,0
Congo (Kinshasa),Africa,3/11/2020,0
Congo (Kinshasa),Africa,3/12/2020,0
Congo (Kinshasa),Africa,3/13/2020,0
Congo (Kinshasa),Africa,3/14/2020,0
Congo (Kinshasa),Africa,3/15/2020,0
Congo (Kinshasa),Africa,3/16/2020,0
Congo (Kinshasa),Africa,3/17/2020,0
Congo (Kinshasa),Africa,3/18/2020,0
Congo (Kinshasa),Africa,3/19/2020,0
Congo (Kinshasa),Africa,3/20/2020,0
Congo (Kinshasa),Africa,3/21/2020,0
Congo (Kinshasa),Africa,3/22/2020,0
Congo (Kinshasa),Africa,3/23/2020,0
Congo (Kinshasa),Africa,3/24/2020,0
Congo (Kinshasa),Africa,3/25/2020,0
Congo (Kinshasa),Africa,3/26/2020,0
Congo (Kinshasa),Africa,3/27/2020,2
Congo (Kinshasa),Africa,3/28/2020,2
Congo (Kinshasa),Africa,3/29/2020,2
Congo (Kinshasa),Africa,3/30/2020,2
Congo (Kinshasa),Africa,3/31/2020,2
Congo (Kinshasa),Africa,4/1/2020,3
Congo (Kinshasa),Africa,4/2/2020,3
Congo (Kinshasa),Africa,4/3/2020,3
Congo (Kinshasa),Africa,4/4/2020,3
Congo (Kinshasa),Africa,4/5/2020,3
Congo (Kinshasa),Africa,4/6/2020,5
Congo (Kinshasa),Africa,4/7/2020,9
Congo (Kinshasa),Africa,4/8/2020,9
Congo (Kinshasa),Africa,4/9/2020,9
Congo (Kinshasa),Africa,4/10/2020,13
Congo (Kinshasa),Africa,4/11/2020,16
Congo (Kinshasa),Africa,4/12/2020,16
Congo (Kinshasa),Africa,4/13/2020,17
Congo (Kinshasa),Africa,4/14/2020,20
